# Serializing assets/vocabularies/languages/latest/languages.ttl
# @context: {"@vocab": "http://publications.europa.eu/ontology/authority/", "dct": "http://purl.org/dc/elements/1.1/", "skos": "http://www.w3.org/2004/02/skos/core#", "owl": "http://www.w3.org/2002/07/owl#", "key": {"@id": "op-code"}, "valid_from": "start.use", "valid_until": "end.use", "url": "@id", "op_code": {"@id": "op-code"}, "country_code": {"@id": "dct:identifier"}, "version_info": "owl:versionInfo", "deprecated": {}, "label_en": {"@id": "skos:prefLabel", "@language": "en"}, "label_it": {"@id": "skos:prefLabel", "@language": "it"}}
# url: http://publications.europa.eu/resource/authority/language
# title: Language
# version: 20210929-0
# description: Language
key,url,deprecated,valid_until,valid_from,country_code,label_en,label_it
ANF,http://publications.europa.eu/resource/authority/language/ANF,false,,1950-05-09,ANF,,
ANG,http://publications.europa.eu/resource/authority/language/ANG,false,,1950-05-09,ANG,,
ANH,http://publications.europa.eu/resource/authority/language/ANH,false,,1950-05-09,ANH,,
ANI,http://publications.europa.eu/resource/authority/language/ANI,false,,1950-05-09,ANI,,
ANJ,http://publications.europa.eu/resource/authority/language/ANJ,false,,1950-05-09,ANJ,,
ANK,http://publications.europa.eu/resource/authority/language/ANK,false,,1950-05-09,ANK,,
ANL,http://publications.europa.eu/resource/authority/language/ANL,false,,1950-05-09,ANL,,
ANM,http://publications.europa.eu/resource/authority/language/ANM,false,,1950-05-09,ANM,,
ANN,http://publications.europa.eu/resource/authority/language/ANN,false,,1950-05-09,ANN,,
ANO,http://publications.europa.eu/resource/authority/language/ANO,false,,1950-05-09,ANO,,
ANP,http://publications.europa.eu/resource/authority/language/ANP,false,,1950-05-09,ANP,,
ANQ,http://publications.europa.eu/resource/authority/language/ANQ,false,,1950-05-09,ANQ,,
ANR,http://publications.europa.eu/resource/authority/language/ANR,false,,1950-05-09,ANR,,
ANS,http://publications.europa.eu/resource/authority/language/ANS,false,,1950-05-09,ANS,,
ANT,http://publications.europa.eu/resource/authority/language/ANT,false,,1950-05-09,ANT,,
ANU,http://publications.europa.eu/resource/authority/language/ANU,false,,1950-05-09,ANU,,
ANV,http://publications.europa.eu/resource/authority/language/ANV,false,,1950-05-09,ANV,,
ANW,http://publications.europa.eu/resource/authority/language/ANW,false,,1950-05-09,ANW,,
ANX,http://publications.europa.eu/resource/authority/language/ANX,false,,1950-05-09,ANX,,
ANY,http://publications.europa.eu/resource/authority/language/ANY,false,,1950-05-09,ANY,,
ANZ,http://publications.europa.eu/resource/authority/language/ANZ,false,,1950-05-09,ANZ,,
AOA,http://publications.europa.eu/resource/authority/language/AOA,false,,1950-05-09,AOA,,
AOB,http://publications.europa.eu/resource/authority/language/AOB,false,,1950-05-09,AOB,,
AOC,http://publications.europa.eu/resource/authority/language/AOC,false,,1950-05-09,AOC,,
AOD,http://publications.europa.eu/resource/authority/language/AOD,false,,1950-05-09,AOD,,
AOE,http://publications.europa.eu/resource/authority/language/AOE,false,,1950-05-09,AOE,,
AOF,http://publications.europa.eu/resource/authority/language/AOF,false,,1950-05-09,AOF,,
AOG,http://publications.europa.eu/resource/authority/language/AOG,false,,1950-05-09,AOG,,
AOH,http://publications.europa.eu/resource/authority/language/AOH,false,,1950-05-09,AOH,,
AOI,http://publications.europa.eu/resource/authority/language/AOI,false,,1950-05-09,AOI,,
AOJ,http://publications.europa.eu/resource/authority/language/AOJ,false,,1950-05-09,AOJ,,
AOK,http://publications.europa.eu/resource/authority/language/AOK,false,,1950-05-09,AOK,,
AOL,http://publications.europa.eu/resource/authority/language/AOL,false,,1950-05-09,AOL,,
AOM,http://publications.europa.eu/resource/authority/language/AOM,false,,1950-05-09,AOM,,
AON,http://publications.europa.eu/resource/authority/language/AON,false,,1950-05-09,AON,,
AOR,http://publications.europa.eu/resource/authority/language/AOR,false,,1950-05-09,AOR,,
AOS,http://publications.europa.eu/resource/authority/language/AOS,false,,1950-05-09,AOS,,
AOT,http://publications.europa.eu/resource/authority/language/AOT,false,,1950-05-09,AOT,,
AOX,http://publications.europa.eu/resource/authority/language/AOX,false,,1950-05-09,AOX,,
AOZ,http://publications.europa.eu/resource/authority/language/AOZ,false,,1950-05-09,AOZ,,
APA,http://publications.europa.eu/resource/authority/language/APA,false,,1950-05-09,APA,Apache languages,
APB,http://publications.europa.eu/resource/authority/language/APB,false,,1950-05-09,APB,,
APC,http://publications.europa.eu/resource/authority/language/APC,false,,1950-05-09,APC,,
APD,http://publications.europa.eu/resource/authority/language/APD,false,,1950-05-09,APD,,
APE,http://publications.europa.eu/resource/authority/language/APE,false,,1950-05-09,APE,,
APG,http://publications.europa.eu/resource/authority/language/APG,false,,1950-05-09,APG,,
APH,http://publications.europa.eu/resource/authority/language/APH,false,,1950-05-09,APH,,
API,http://publications.europa.eu/resource/authority/language/API,false,,1950-05-09,API,,
APJ,http://publications.europa.eu/resource/authority/language/APJ,false,,1950-05-09,APJ,,
APK,http://publications.europa.eu/resource/authority/language/APK,false,,1950-05-09,APK,,
APL,http://publications.europa.eu/resource/authority/language/APL,false,,1950-05-09,APL,,
APM,http://publications.europa.eu/resource/authority/language/APM,false,,1950-05-09,APM,,
APN,http://publications.europa.eu/resource/authority/language/APN,false,,1950-05-09,APN,,
APO,http://publications.europa.eu/resource/authority/language/APO,false,,1950-05-09,APO,,
APP,http://publications.europa.eu/resource/authority/language/APP,false,,1950-05-09,APP,,
APQ,http://publications.europa.eu/resource/authority/language/APQ,false,,1950-05-09,APQ,,
APR,http://publications.europa.eu/resource/authority/language/APR,false,,1950-05-09,APR,,
APS,http://publications.europa.eu/resource/authority/language/APS,false,,1950-05-09,APS,,
APT,http://publications.europa.eu/resource/authority/language/APT,false,,1950-05-09,APT,,
APU,http://publications.europa.eu/resource/authority/language/APU,false,,1950-05-09,APU,,
APV,http://publications.europa.eu/resource/authority/language/APV,false,,1950-05-09,APV,,
APW,http://publications.europa.eu/resource/authority/language/APW,false,,1950-05-09,APW,,
APX,http://publications.europa.eu/resource/authority/language/APX,false,,1950-05-09,APX,,
APY,http://publications.europa.eu/resource/authority/language/APY,false,,1950-05-09,APY,,
APZ,http://publications.europa.eu/resource/authority/language/APZ,false,,1950-05-09,APZ,,
AQC,http://publications.europa.eu/resource/authority/language/AQC,false,,1950-05-09,AQC,,
AQG,http://publications.europa.eu/resource/authority/language/AQG,false,,1950-05-09,AQG,,
AQM,http://publications.europa.eu/resource/authority/language/AQM,false,,1950-05-09,AQM,,
AQN,http://publications.europa.eu/resource/authority/language/AQN,false,,1950-05-09,AQN,,
AQP,http://publications.europa.eu/resource/authority/language/AQP,false,,1950-05-09,AQP,,
AQR,http://publications.europa.eu/resource/authority/language/AQR,false,,1950-05-09,AQR,,
ARA,http://publications.europa.eu/resource/authority/language/ARA,false,,1950-05-09,ARA,Arabic,arabo
ARB,http://publications.europa.eu/resource/authority/language/ARB,false,,1950-05-09,ARB,,
ARC,http://publications.europa.eu/resource/authority/language/ARC,false,,1950-05-09,ARC,,
ARD,http://publications.europa.eu/resource/authority/language/ARD,false,,1950-05-09,ARD,,
ARE,http://publications.europa.eu/resource/authority/language/ARE,false,,1950-05-09,ARE,,
ARG,http://publications.europa.eu/resource/authority/language/ARG,false,,1950-05-09,ARG,,
ARH,http://publications.europa.eu/resource/authority/language/ARH,false,,1950-05-09,ARH,,
ARI,http://publications.europa.eu/resource/authority/language/ARI,false,,1950-05-09,ARI,,
ARJ,http://publications.europa.eu/resource/authority/language/ARJ,false,,1950-05-09,ARJ,,
ARK,http://publications.europa.eu/resource/authority/language/ARK,false,,1950-05-09,ARK,,
ARL,http://publications.europa.eu/resource/authority/language/ARL,false,,1950-05-09,ARL,,
ARN,http://publications.europa.eu/resource/authority/language/ARN,false,,1950-05-09,ARN,,
ARO,http://publications.europa.eu/resource/authority/language/ARO,false,,1950-05-09,ARO,Araona,araona
ARP,http://publications.europa.eu/resource/authority/language/ARP,false,,1950-05-09,ARP,,
ARQ,http://publications.europa.eu/resource/authority/language/ARQ,false,,1950-05-09,ARQ,,
ARR,http://publications.europa.eu/resource/authority/language/ARR,false,,1950-05-09,ARR,,
ARS,http://publications.europa.eu/resource/authority/language/ARS,false,,1950-05-09,ARS,,
ART,http://publications.europa.eu/resource/authority/language/ART,false,,1950-05-09,ART,Artificial languages,
ARU,http://publications.europa.eu/resource/authority/language/ARU,false,,1950-05-09,ARU,,
ARV,http://publications.europa.eu/resource/authority/language/ARV,false,,1950-05-09,ARV,,
ARW,http://publications.europa.eu/resource/authority/language/ARW,false,,1950-05-09,ARW,,
ARX,http://publications.europa.eu/resource/authority/language/ARX,false,,1950-05-09,ARX,,
ARY,http://publications.europa.eu/resource/authority/language/ARY,false,,1950-05-09,ARY,,
ARZ,http://publications.europa.eu/resource/authority/language/ARZ,false,,1950-05-09,ARZ,,
ASA,http://publications.europa.eu/resource/authority/language/ASA,false,,1950-05-09,ASA,,
ASB,http://publications.europa.eu/resource/authority/language/ASB,false,,1950-05-09,ASB,,
ASC,http://publications.europa.eu/resource/authority/language/ASC,false,,1950-05-09,ASC,,
ASD,http://publications.europa.eu/resource/authority/language/ASD,false,,1950-05-09,ASD,,
ASE,http://publications.europa.eu/resource/authority/language/ASE,false,,1950-05-09,ASE,American Sign Language,lingua dei segni americana
ASF,http://publications.europa.eu/resource/authority/language/ASF,false,,1950-05-09,ASF,Australian Sign Language,lingua dei segni australiana
ASG,http://publications.europa.eu/resource/authority/language/ASG,false,,1950-05-09,ASG,,
ASH,http://publications.europa.eu/resource/authority/language/ASH,false,,1950-05-09,ASH,,
ASI,http://publications.europa.eu/resource/authority/language/ASI,false,,1950-05-09,ASI,,
ASJ,http://publications.europa.eu/resource/authority/language/ASJ,false,,1950-05-09,ASJ,,
ASK,http://publications.europa.eu/resource/authority/language/ASK,false,,1950-05-09,ASK,,
ASL,http://publications.europa.eu/resource/authority/language/ASL,false,,1950-05-09,ASL,,
ASM,http://publications.europa.eu/resource/authority/language/ASM,false,,1950-05-09,ASM,,
ASN,http://publications.europa.eu/resource/authority/language/ASN,false,,1950-05-09,ASN,,
ASO,http://publications.europa.eu/resource/authority/language/ASO,false,,1950-05-09,ASO,,
ASP,http://publications.europa.eu/resource/authority/language/ASP,false,,1950-05-09,ASP,Algerian Sign Language,lingua dei segni algerina
ASQ,http://publications.europa.eu/resource/authority/language/ASQ,false,,1950-05-09,ASQ,Austrian Sign Language,lingua dei segni austriaca
ASR,http://publications.europa.eu/resource/authority/language/ASR,false,,1950-05-09,ASR,,
ASS,http://publications.europa.eu/resource/authority/language/ASS,false,,1950-05-09,ASS,,
AST,http://publications.europa.eu/resource/authority/language/AST,false,,1950-05-09,AST,,
ASU,http://publications.europa.eu/resource/authority/language/ASU,false,,1950-05-09,ASU,,
ASV,http://publications.europa.eu/resource/authority/language/ASV,false,,1950-05-09,ASV,,
ASW,http://publications.europa.eu/resource/authority/language/ASW,false,,1950-05-09,ASW,Australian Aborigines Sign Language,lingua dei segni aborigena australiana
ASX,http://publications.europa.eu/resource/authority/language/ASX,false,,1950-05-09,ASX,,
ASY,http://publications.europa.eu/resource/authority/language/ASY,false,,1950-05-09,ASY,,
ASZ,http://publications.europa.eu/resource/authority/language/ASZ,false,,1950-05-09,ASZ,,
ATA,http://publications.europa.eu/resource/authority/language/ATA,false,,1950-05-09,ATA,,
ATB,http://publications.europa.eu/resource/authority/language/ATB,false,,1950-05-09,ATB,,
ATC,http://publications.europa.eu/resource/authority/language/ATC,false,,1950-05-09,ATC,,
ATD,http://publications.europa.eu/resource/authority/language/ATD,false,,1950-05-09,ATD,,
ATE,http://publications.europa.eu/resource/authority/language/ATE,false,,1950-05-09,ATE,,
ATG,http://publications.europa.eu/resource/authority/language/ATG,false,,1950-05-09,ATG,,
ATH,http://publications.europa.eu/resource/authority/language/ATH,false,,1950-05-09,ATH,Athapascan languages,
ATI,http://publications.europa.eu/resource/authority/language/ATI,false,,1950-05-09,ATI,,
ATJ,http://publications.europa.eu/resource/authority/language/ATJ,false,,1950-05-09,ATJ,,
ATK,http://publications.europa.eu/resource/authority/language/ATK,false,,1950-05-09,ATK,,
ATL,http://publications.europa.eu/resource/authority/language/ATL,false,,1950-05-09,ATL,,
ATM,http://publications.europa.eu/resource/authority/language/ATM,false,,1950-05-09,ATM,,
ATN,http://publications.europa.eu/resource/authority/language/ATN,false,,1950-05-09,ATN,,
ATO,http://publications.europa.eu/resource/authority/language/ATO,false,,1950-05-09,ATO,,
ATP,http://publications.europa.eu/resource/authority/language/ATP,false,,1950-05-09,ATP,,
ATQ,http://publications.europa.eu/resource/authority/language/ATQ,false,,1950-05-09,ATQ,,
ATR,http://publications.europa.eu/resource/authority/language/ATR,false,,1950-05-09,ATR,,
ATS,http://publications.europa.eu/resource/authority/language/ATS,false,,1950-05-09,ATS,,
ATT,http://publications.europa.eu/resource/authority/language/ATT,false,,1950-05-09,ATT,,
ATU,http://publications.europa.eu/resource/authority/language/ATU,false,,1950-05-09,ATU,,
ATV,http://publications.europa.eu/resource/authority/language/ATV,false,,1950-05-09,ATV,,
ATW,http://publications.europa.eu/resource/authority/language/ATW,false,,1950-05-09,ATW,,
ATX,http://publications.europa.eu/resource/authority/language/ATX,false,,1950-05-09,ATX,,
ATY,http://publications.europa.eu/resource/authority/language/ATY,false,,1950-05-09,ATY,,
ATZ,http://publications.europa.eu/resource/authority/language/ATZ,false,,1950-05-09,ATZ,,
AUA,http://publications.europa.eu/resource/authority/language/AUA,false,,1950-05-09,AUA,,
AUB,http://publications.europa.eu/resource/authority/language/AUB,false,,1950-05-09,AUB,,
AUC,http://publications.europa.eu/resource/authority/language/AUC,false,,1950-05-09,AUC,,
AUD,http://publications.europa.eu/resource/authority/language/AUD,false,,1950-05-09,AUD,,
AUE,http://publications.europa.eu/resource/authority/language/AUE,false,,1950-05-09,AUE,,
AUG,http://publications.europa.eu/resource/authority/language/AUG,false,,1950-05-09,AUG,,
AUH,http://publications.europa.eu/resource/authority/language/AUH,false,,1950-05-09,AUH,,
AUI,http://publications.europa.eu/resource/authority/language/AUI,false,,1950-05-09,AUI,,
AUJ,http://publications.europa.eu/resource/authority/language/AUJ,false,,1950-05-09,AUJ,,
AUK,http://publications.europa.eu/resource/authority/language/AUK,false,,1950-05-09,AUK,,
AUL,http://publications.europa.eu/resource/authority/language/AUL,false,,1950-05-09,AUL,,
AUM,http://publications.europa.eu/resource/authority/language/AUM,false,,1950-05-09,AUM,,
AUN,http://publications.europa.eu/resource/authority/language/AUN,false,,1950-05-09,AUN,,
AUO,http://publications.europa.eu/resource/authority/language/AUO,false,,1950-05-09,AUO,,
AUP,http://publications.europa.eu/resource/authority/language/AUP,false,,1950-05-09,AUP,,
AUQ,http://publications.europa.eu/resource/authority/language/AUQ,false,,1950-05-09,AUQ,,
AUR,http://publications.europa.eu/resource/authority/language/AUR,false,,1950-05-09,AUR,,
AUS,http://publications.europa.eu/resource/authority/language/AUS,false,,1950-05-09,AUS,Australian languages,
AUT,http://publications.europa.eu/resource/authority/language/AUT,false,,1950-05-09,AUT,,
AUU,http://publications.europa.eu/resource/authority/language/AUU,false,,1950-05-09,AUU,,
AUW,http://publications.europa.eu/resource/authority/language/AUW,false,,1950-05-09,AUW,,
AUX,http://publications.europa.eu/resource/authority/language/AUX,false,,1950-05-09,AUX,,
AUY,http://publications.europa.eu/resource/authority/language/AUY,false,,1950-05-09,AUY,,
AUZ,http://publications.europa.eu/resource/authority/language/AUZ,false,,1950-05-09,AUZ,,
AVA,http://publications.europa.eu/resource/authority/language/AVA,false,,1950-05-09,AVA,,
AVB,http://publications.europa.eu/resource/authority/language/AVB,false,,1950-05-09,AVB,,
AVD,http://publications.europa.eu/resource/authority/language/AVD,false,,1950-05-09,AVD,,
AVE,http://publications.europa.eu/resource/authority/language/AVE,false,,1950-05-09,AVE,,
AVI,http://publications.europa.eu/resource/authority/language/AVI,false,,1950-05-09,AVI,,
AVK,http://publications.europa.eu/resource/authority/language/AVK,false,,1950-05-09,AVK,,
AVL,http://publications.europa.eu/resource/authority/language/AVL,false,,1950-05-09,AVL,,
AVN,http://publications.europa.eu/resource/authority/language/AVN,false,,1950-05-09,AVN,,
AVO,http://publications.europa.eu/resource/authority/language/AVO,false,,1950-05-09,AVO,,
AVS,http://publications.europa.eu/resource/authority/language/AVS,false,,1950-05-09,AVS,,
AVT,http://publications.europa.eu/resource/authority/language/AVT,false,,1950-05-09,AVT,,
AVU,http://publications.europa.eu/resource/authority/language/AVU,false,,1950-05-09,AVU,,
AVV,http://publications.europa.eu/resource/authority/language/AVV,false,,1950-05-09,AVV,,
AWA,http://publications.europa.eu/resource/authority/language/AWA,false,,1950-05-09,AWA,,
AWB,http://publications.europa.eu/resource/authority/language/AWB,false,,1950-05-09,AWB,,
AWC,http://publications.europa.eu/resource/authority/language/AWC,false,,1950-05-09,AWC,,
AWE,http://publications.europa.eu/resource/authority/language/AWE,false,,1950-05-09,AWE,,
AWH,http://publications.europa.eu/resource/authority/language/AWH,false,,1950-05-09,AWH,,
AWI,http://publications.europa.eu/resource/authority/language/AWI,false,,1950-05-09,AWI,,
AWK,http://publications.europa.eu/resource/authority/language/AWK,false,,1950-05-09,AWK,,
AWM,http://publications.europa.eu/resource/authority/language/AWM,false,,1950-05-09,AWM,,
AWN,http://publications.europa.eu/resource/authority/language/AWN,false,,1950-05-09,AWN,,
AWO,http://publications.europa.eu/resource/authority/language/AWO,false,,1950-05-09,AWO,,
AWR,http://publications.europa.eu/resource/authority/language/AWR,false,,1950-05-09,AWR,,
AWS,http://publications.europa.eu/resource/authority/language/AWS,false,,1950-05-09,AWS,,
AWT,http://publications.europa.eu/resource/authority/language/AWT,false,,1950-05-09,AWT,,
AWU,http://publications.europa.eu/resource/authority/language/AWU,false,,1950-05-09,AWU,,
AWV,http://publications.europa.eu/resource/authority/language/AWV,false,,1950-05-09,AWV,,
AWW,http://publications.europa.eu/resource/authority/language/AWW,false,,1950-05-09,AWW,,
AWX,http://publications.europa.eu/resource/authority/language/AWX,false,,1950-05-09,AWX,,
AWY,http://publications.europa.eu/resource/authority/language/AWY,false,,1950-05-09,AWY,,
AXB,http://publications.europa.eu/resource/authority/language/AXB,false,,1950-05-09,AXB,,
AXG,http://publications.europa.eu/resource/authority/language/AXG,false,,1950-05-09,AXG,,
AXK,http://publications.europa.eu/resource/authority/language/AXK,false,,1950-05-09,AXK,,
AXM,http://publications.europa.eu/resource/authority/language/AXM,false,,1950-05-09,AXM,,
AXX,http://publications.europa.eu/resource/authority/language/AXX,false,,1950-05-09,AXX,,
AYA,http://publications.europa.eu/resource/authority/language/AYA,false,,1950-05-09,AYA,,
AYB,http://publications.europa.eu/resource/authority/language/AYB,false,,1950-05-09,AYB,,
AYC,http://publications.europa.eu/resource/authority/language/AYC,false,,1950-05-09,AYC,,
AYD,http://publications.europa.eu/resource/authority/language/AYD,false,,1950-05-09,AYD,,
AYE,http://publications.europa.eu/resource/authority/language/AYE,false,,1950-05-09,AYE,,
AYG,http://publications.europa.eu/resource/authority/language/AYG,false,,1950-05-09,AYG,,
AYH,http://publications.europa.eu/resource/authority/language/AYH,false,,1950-05-09,AYH,,
AYI,http://publications.europa.eu/resource/authority/language/AYI,false,,1950-05-09,AYI,,
AYK,http://publications.europa.eu/resource/authority/language/AYK,false,,1950-05-09,AYK,,
